2018-01-04 22:00:40,281 INFO     Shuffled Hard Negative Index [ 7  8 10  1  6  5  9 11  4  3  2  0]
2018-01-04 22:00:40,282 INFO     chosen Hard Negative Index [1, 2, 13]
2018-01-04 22:00:40,282 INFO     Shuffling hard negative selection with seed idx = 6 and seed 223
2018-01-04 22:00:40,282 INFO     Hard Negative Index [5 1 3 4]
2018-01-04 22:00:40,282 INFO     Shuffled Hard Negative Index [1 5 3 4]
2018-01-04 22:00:40,282 INFO     chosen Hard Negative Index [1, 3, 7]
2018-01-04 22:00:40,282 INFO     Shuffling hard negative selection with seed idx = 7 and seed 645
2018-01-04 22:00:40,282 INFO     Hard Negative Index [4 1 5 3]
2018-01-04 22:00:40,282 INFO     Shuffled Hard Negative Index [1 3 5 4]
2018-01-04 22:00:40,282 INFO     chosen Hard Negative Index [1, 4, 7]
2018-01-04 22:00:40,283 INFO     Shuffling hard negative selection with seed idx = 8 and seed 724
2018-01-04 22:00:40,283 INFO     Hard Negative Index [5 4]
2018-01-04 22:00:40,283 INFO     Shuffled Hard Negative Index [4 5]
2018-01-04 22:00:40,283 INFO     chosen Hard Negative Index [1, 5, 10]
2018-01-04 22:00:40,283 INFO     Shuffling hard negative selection with seed idx = 9 and seed 944
2018-01-04 22:00:40,283 INFO     Hard Negative Index [ 8  6  9  7  5 11  4 10  2  1]
2018-01-04 22:00:40,283 INFO     Shuffled Hard Negative Index [ 2  8  5 11  4 10  7  6  9  1]
2018-01-04 22:00:40,283 INFO     chosen Hard Negative Index [2, 3, 8]
2018-01-04 22:00:40,284 INFO     Shuffling hard negative selection with seed idx = 10 and seed 232
2018-01-04 22:00:40,284 INFO     Hard Negative Index [11  7  9]
2018-01-04 22:00:40,284 INFO     Shuffled Hard Negative Index [11  9  7]
2018-01-04 22:00:40,284 INFO     chosen Hard Negative Index [2, 4, 17]
2018-01-04 22:00:40,284 INFO     Shuffling hard negative selection with seed idx = 11 and seed 123
2018-01-04 22:00:40,284 INFO     Hard Negative Index [ 6  1  9  7 10  5  2  8 11  4]
2018-01-04 22:00:40,284 INFO     Shuffled Hard Negative Index [ 7  5 10  9 11  8  2  4  6  1]
2018-01-04 22:00:40,284 INFO     chosen Hard Negative Index [2, 5, 13]
2018-01-04 22:00:40,285 INFO     Shuffling hard negative selection with seed idx = 12 and seed 321
2018-01-04 22:00:40,285 INFO     Hard Negative Index [ 5  3  1  4 11]
2018-01-04 22:00:40,285 INFO     Shuffled Hard Negative Index [ 1  4 11  5  3]
2018-01-04 22:00:40,285 INFO     chosen Hard Negative Index [3, 4, 7]
2018-01-04 22:00:40,285 INFO     Shuffling hard negative selection with seed idx = 13 and seed 909
2018-01-04 22:00:40,285 INFO     Hard Negative Index [4 5 1]
2018-01-04 22:00:40,285 INFO     Shuffled Hard Negative Index [1 5 4]
2018-01-04 22:00:40,285 INFO     chosen Hard Negative Index [3, 5, 7]
2018-01-04 22:00:40,286 INFO     Shuffling hard negative selection with seed idx = 14 and seed 784
2018-01-04 22:00:40,286 INFO     Hard Negative Index [ 8  2 11  7]
2018-01-04 22:00:40,286 INFO     Shuffled Hard Negative Index [ 8  7  2 11]
2018-01-04 22:00:40,286 INFO     chosen Hard Negative Index [4, 5, 14]
2018-01-04 22:00:40,286 INFO     Shuffling hard negative selection with seed idx = 15 and seed 239
2018-01-04 22:00:40,286 INFO     Hard Negative Index [ 5  4  1 11  8  9  0]
2018-01-04 22:00:40,286 INFO     Shuffled Hard Negative Index [ 9  8  5  1 11  4  0]
2018-01-04 22:00:40,287 INFO     chosen Hard Negative Index [6, 7, 15]
2018-01-04 22:00:40,287 INFO     Shuffling hard negative selection with seed idx = 16 and seed 337
2018-01-04 22:00:40,287 INFO     Hard Negative Index [8 0 4 5 9]
2018-01-04 22:00:40,287 INFO     Shuffled Hard Negative Index [4 8 0 9 5]
2018-01-04 22:00:40,287 INFO     chosen Hard Negative Index [6, 8, 4]
2018-01-04 22:00:40,287 INFO     Shuffling hard negative selection with seed idx = 17 and seed 888
2018-01-04 22:00:40,287 INFO     Hard Negative Index [8 4]
2018-01-04 22:00:40,288 INFO     Shuffled Hard Negative Index [4 8]
2018-01-04 22:00:40,288 INFO     chosen Hard Negative Index [6, 9, 4]
2018-01-04 22:00:40,288 INFO     Shuffling hard negative selection with seed idx = 18 and seed 666
2018-01-04 22:00:40,288 INFO     Hard Negative Index [ 5 11  0  9  1  8  4  6]
2018-01-04 22:00:40,288 INFO     Shuffled Hard Negative Index [11  0  5  8  1  6  4  9]
2018-01-04 22:00:40,288 INFO     chosen Hard Negative Index [6, 10, 17]
2018-01-04 22:00:40,288 INFO     Shuffling hard negative selection with seed idx = 19 and seed 400
2018-01-04 22:00:40,288 INFO     Hard Negative Index [ 5  1  3 11  0  6  8  9  4]
2018-01-04 22:00:40,289 INFO     Shuffled Hard Negative Index [ 5 11  4  0  6  1  3  9  8]
2018-01-04 22:00:40,289 INFO     chosen Hard Negative Index [6, 11, 5]
2018-01-04 22:00:40,289 INFO     Shuffling hard negative selection with seed idx = 20 and seed 912
2018-01-04 22:00:40,289 INFO     Hard Negative Index [ 3  9  4  5 11  7  1  8]
2018-01-04 22:00:40,289 INFO     Shuffled Hard Negative Index [ 4  3  8  9  1 11  5  7]
2018-01-04 22:00:40,289 INFO     chosen Hard Negative Index [7, 8, 4]
2018-01-04 22:00:40,289 INFO     Shuffling hard negative selection with seed idx = 21 and seed 255
2018-01-04 22:00:40,289 INFO     Hard Negative Index [ 1 11  7  4  8  3  5]
2018-01-04 22:00:40,290 INFO     Shuffled Hard Negative Index [ 4  8  5  7 11  3  1]
2018-01-04 22:00:40,290 INFO     chosen Hard Negative Index [7, 9, 4]
2018-01-04 22:00:40,290 INFO     Shuffling hard negative selection with seed idx = 22 and seed 983
2018-01-04 22:00:40,290 INFO     Hard Negative Index [ 6  7 11  1  9  8 10  5  4]
2018-01-04 22:00:40,290 INFO     Shuffled Hard Negative Index [10  5  6 11  7  1  9  4  8]
2018-01-04 22:00:40,290 INFO     chosen Hard Negative Index [8, 9, 16]
2018-01-04 22:00:40,290 INFO     Shuffling hard negative selection with seed idx = 23 and seed 902
2018-01-04 22:00:40,291 INFO     Hard Negative Index [ 1 10 11  9  7  6  8  4  5]
2018-01-04 22:00:40,291 INFO     Shuffled Hard Negative Index [ 1 10  9  8 11  7  6  4  5]
2018-01-04 22:00:40,291 INFO     chosen Hard Negative Index [8, 10, 1]
2018-01-04 22:00:40,291 INFO     Shuffling hard negative selection with seed idx = 24 and seed 846
2018-01-04 22:00:40,291 INFO     Hard Negative Index [ 4  6 10  9  8  7 11]
2018-01-04 22:00:40,291 INFO     Shuffled Hard Negative Index [10  8  7 11  9  4  6]
2018-01-04 22:00:40,291 INFO     chosen Hard Negative Index [8, 11, 16]
2018-01-04 22:00:40,291 INFO     Shuffling hard negative selection with seed idx = 25 and seed 345
2018-01-04 22:00:40,292 INFO     Hard Negative Index [5 1]
2018-01-04 22:00:40,292 INFO     Shuffled Hard Negative Index [1 5]
2018-01-04 22:00:40,292 INFO     chosen Hard Negative Index [9, 10, 1]
2018-01-04 22:00:40,292 INFO     Shuffling hard negative selection with seed idx = 26 and seed 854
2018-01-04 22:00:40,292 INFO     Hard Negative Index [3 4 5 1]
2018-01-04 22:00:40,292 INFO     Shuffled Hard Negative Index [4 1 3 5]
2018-01-04 22:00:40,292 INFO     chosen Hard Negative Index [9, 11, 4]
2018-01-04 22:00:40,292 INFO     Shuffling hard negative selection with seed idx = 27 and seed 989
2018-01-04 22:00:40,292 INFO     Hard Negative Index [ 5 10 11  1  9  6  7  3]
2018-01-04 22:00:40,293 INFO     Shuffled Hard Negative Index [ 9  3  5  1 11 10  7  6]
2018-01-04 22:00:40,293 INFO     chosen Hard Negative Index [10, 11, 15]
2018-01-04 22:00:40,293 INFO     Shuffling hard negative selection with seed idx = 28 and seed 291
2018-01-04 22:00:40,293 INFO     Hard Negative Index [10]
2018-01-04 22:00:40,293 INFO     Shuffled Hard Negative Index [10]
2018-01-04 22:00:40,293 INFO     chosen Hard Negative Index [12, 13, 10]
2018-01-04 22:00:40,293 INFO     Shuffling hard negative selection with seed idx = 29 and seed 486
2018-01-04 22:00:40,294 INFO     Hard Negative Index [10]
2018-01-04 22:00:40,294 INFO     Shuffled Hard Negative Index [10]
2018-01-04 22:00:40,294 INFO     chosen Hard Negative Index [12, 15, 10]
2018-01-04 22:00:40,294 INFO     Shuffling hard negative selection with seed idx = 30 and seed 444
2018-01-04 22:00:40,294 INFO     Hard Negative Index [4]
2018-01-04 22:00:40,294 INFO     Shuffled Hard Negative Index [4]
2018-01-04 22:00:40,294 INFO     chosen Hard Negative Index [13, 15, 4]
2018-01-04 22:00:40,294 INFO     Shuffling hard negative selection with seed idx = 31 and seed 101
2018-01-04 22:00:40,295 INFO     Hard Negative Index [4]
2018-01-04 22:00:40,295 INFO     Shuffled Hard Negative Index [4]
2018-01-04 22:00:40,295 INFO     chosen Hard Negative Index [13, 16, 4]
2018-01-04 22:00:40,295 INFO     Shuffling hard negative selection with seed idx = 32 and seed 202
2018-01-04 22:00:40,295 INFO     Hard Negative Index [8]
2018-01-04 22:00:40,295 INFO     Shuffled Hard Negative Index [8]
2018-01-04 22:00:40,295 INFO     chosen Hard Negative Index [14, 15, 8]
